target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
10,"[0.015940528341841, -1.5628565326550292, 1.564935324811292, 0.004704560492039215, 1.5711809264478598, -1.32679993879504e-05]","[0.665873339924657, 0.17454163840826664, 0.6217682594719774]","[-0.015555400144645197, 0.006782232225377461, 0.9998560050589189, 0.9998790073175164, 0.00012139161769365976, 0.015554934580801656, -1.587695933727097e-05, 0.9999769930303978, -0.006783299920094716]","[0.49441447479643885, 0.4977716615471787, 0.5055838436111347, 0.5021580201009581]","[-0.015555400144645197, 0.006782232225377461, 0.9998560050589189, 0.665873339924657, 0.9998790073175164, 0.00012139161769365976, 0.015554934580801656, 0.17454163840826664, -1.587695933727097e-05, 0.9999769930303978, -0.006783299920094716, 0.6217682594719774, 0.0, 0.0, 0.0, 1.0]",True,True
11,"[0.016582603683895043, -1.556328691268895, 1.5569648398179377, 0.005178586714394489, 1.5743636654601476, -0.004352718385353579]","[0.6698733862794661, 0.1747438531663054, 0.6226377275047759]","[-0.013040140774498119, 0.005757197488389668, 0.999898399541504, 0.9999054096895108, 0.004448753955933977, 0.013014617239510555, -0.0043733742388086545, 0.9999735312823631, -0.005814665291148178]","[0.4963854217969863, 0.49707287457693666, 0.5057923388164307, 0.5006936991633248]","[-0.013040140774498119, 0.005757197488389668, 0.999898399541504, 0.6698733862794661, 0.9999054096895108, 0.004448753955933977, 0.013014617239510555, 0.1747438531663054, -0.0043733742388086545, 0.9999735312823631, -0.005814665291148178, 0.6226377275047759, 0.0, 0.0, 0.0, 1.0]",True,True
12,"[0.005366356585940183, -1.5666961980811966, 1.5529255797703903, 0.001726180894017034, 1.5637725291715932, 0.000781330732925016]","[0.6674466958806096, 0.16817275017257283, 0.6325943665926691]","[-0.012398734290354468, -0.012034289155048459, 0.9998507124928853, 0.9999228900404573, -0.0008459031287180348, 0.012389447971408986, 0.0006966786465893236, 0.9999272275182978, 0.01204384931962694]","[0.4996997128027378, 0.49406561292978524, 0.49987723038812487, 0.5062826499937311]","[-0.012398734290354468, -0.012034289155048459, 0.9998507124928853, 0.6674466958806096, 0.9999228900404573, -0.0008459031287180348, 0.012389447971408986, 0.16817275017257283, 0.0006966786465893236, 0.9999272275182978, 0.01204384931962694, 0.6325943665926691, 0.0, 0.0, 0.0, 1.0]",True,True
13,"[0.012488671541758357, -1.554423711682061, 1.5492198144568377, 0.0029121552421713416, 1.5674826907885997, -0.0010297631678210751]","[0.6726724615363989, 0.17266054830598163, 0.6267077527234456]","[-0.015799273038039605, -0.00230783220190116, 0.9998725203154637, 0.9998746455765174, 0.001001014794302649, 0.01580161708861497, -0.0010373546660116723, 0.999996835934949, 0.0022917275988756916]","[0.49686352989405913, 0.49520399447318225, 0.5036140784949986, 0.5042543965704743]","[-0.015799273038039605, -0.00230783220190116, 0.9998725203154637, 0.6726724615363989, 0.9998746455765174, 0.001001014794302649, 0.01580161708861497, 0.17266054830598163, -0.0010373546660116723, 0.999996835934949, 0.0022917275988756916, 0.6267077527234456, 0.0, 0.0, 0.0, 1.0]",True,True
14,"[0.021684471020112846, -1.5619015780594008, 1.5574351225861585, -0.0030246211986540757, 1.5707392160442037, -0.012555483407701266]","[0.6670894140951105, 0.1784525671410169, 0.626825851564563]","[-0.021644125201359263, -0.007761602773748747, 0.9997356097322183, 0.9996869000129779, 0.012389773687096572, 0.021739260576780765, -0.012555229456705673, 0.9998931198034943, 0.007491006803120989]","[0.4995589693141488, 0.4895087063343265, 0.5065922650626771, 0.5041689593572237]","[-0.021644125201359263, -0.007761602773748747, 0.9997356097322183, 0.6670894140951105, 0.9996869000129779, 0.012389773687096572, 0.021739260576780765, 0.1784525671410169, -0.012555229456705673, 0.9998931198034943, 0.007491006803120989, 0.626825851564563, 0.0, 0.0, 0.0, 1.0]",True,True
15,"[0.020420933087894978, -1.5519520668759452, 1.5543541891202204, -0.00206186028306112, 1.5635323163196493, -0.003079417716865147]","[0.6724863324338054, 0.17837977209199415, 0.62208524285909]","[-0.02768232306855123, 0.00025494670405816375, 0.999616738551184, 0.9996120354521789, 0.0030851811631435015, 0.02768140596758674, -0.0030769414489259235, 0.9999952083182042, -0.00034025277545855553]","[0.4937262919166685, 0.49233442611292266, 0.5077173812779984, 0.5060278868624606]","[-0.02768232306855123, 0.00025494670405816375, 0.999616738551184, 0.6724863324338054, 0.9996120354521789, 0.0030851811631435015, 0.02768140596758674, 0.17837977209199415, -0.0030769414489259235, 0.9999952083182042, -0.00034025277545855553, 0.62208524285909, 0.0, 0.0, 0.0, 1.0]",True,True
16,"[0.02397463537033562, -1.5545163163733, 1.5362175830011582, 0.012915304464064702, 1.5720014000836346, -0.006704769560138779]","[0.6708672077635017, 0.17996386592056102, 0.634488706558845]","[-0.022731016518375134, -0.005534385530837051, 0.9997262982761019, 0.9997191785051953, 0.006573931905590833, 0.022767247268782907, -0.006698135332956826, 0.9999630763163692, 0.005383399201682793]","[0.49729928478454977, 0.49125137464803875, 0.5059450437602594, 0.5053564296153922]","[-0.022731016518375134, -0.005534385530837051, 0.9997262982761019, 0.6708672077635017, 0.9997191785051953, 0.006573931905590833, 0.022767247268782907, 0.17996386592056102, -0.006698135332956826, 0.9999630763163692, 0.005383399201682793, 0.634488706558845, 0.0, 0.0, 0.0, 1.0]",True,True
17,"[0.024141809386833628, -1.551591336484195, 1.551697305504174, 0.009009438490456323, 1.5634825855103895, -0.006519336562843651]","[0.6710213179423551, 0.18086612047585382, 0.6225908952029662]","[-0.03150879938902705, 0.008907399151574671, 0.9994637831364457, 0.9994826475102376, 0.006736099170040193, 0.03144936078678344, -0.006452355150480884, 0.9999376396597567, -0.009115037283859685]","[0.4914550494442887, 0.49266371358280286, 0.5117030232085128, 0.5038992118804927]","[-0.03150879938902705, 0.008907399151574671, 0.9994637831364457, 0.6710213179423551, 0.9994826475102376, 0.006736099170040193, 0.03144936078678344, 0.18086612047585382, -0.006452355150480884, 0.9999376396597567, -0.009115037283859685, 0.6225908952029662, 0.0, 0.0, 0.0, 1.0]",True,True
18,"[0.025525680971623103, -1.5522314786313771, 1.5326014731673498, 0.011241741473810407, 1.569581874779474, -0.004271246864357661]","[0.6723104143745037, 0.18127134155627253, 0.6355055284357133]","[-0.026700843665619096, -0.008499556364607192, 0.9996073341513404, 0.9996343009654101, 0.004055618901131458, 0.02673604848748053, -0.004281270949180016, 0.9999556537651728, 0.00838815963880377]","[0.49642293834852047, 0.49011615403760306, 0.5055611493498949, 0.5076990704155592]","[-0.026700843665619096, -0.008499556364607192, 0.9996073341513404, 0.6723104143745037, 0.9996343009654101, 0.004055618901131458, 0.02673604848748053, 0.18127134155627253, -0.004281270949180016, 0.9999556537651728, 0.00838815963880377, 0.6355055284357133, 0.0, 0.0, 0.0, 1.0]",True,True
19,"[0.033031290387426665, -1.5505419750984353, 1.539065351760816, 0.015493553392695737, 1.567316331344792, -0.0029288306183047974]","[0.6705973122142276, 0.1865102600703144, 0.6296729743071455]","[-0.03651474815570815, 0.003907799271940263, 0.9993254736430845, 0.9993288632705516, 0.00305953421270488, 0.03650290789496462, -0.002914824439342882, 0.9999876841017852, -0.004016894725568247]","[0.4905425290765899, 0.49103019570011036, 0.5107815524013131, 0.507306199256779]","[-0.03651474815570815, 0.003907799271940263, 0.9993254736430845, 0.6705973122142276, 0.9993288632705516, 0.00305953421270488, 0.03650290789496462, 0.1865102600703144, -0.002914824439342882, 0.9999876841017852, -0.004016894725568247, 0.6296729743071455, 0.0, 0.0, 0.0, 1.0]",True,True
20,"[0.02771688577941322, -1.5516368591231973, 1.5334551681046558, 0.005767105519352365, 1.55559710357532, -0.009044877016053658]","[0.6727064367367492, 0.18405594849801332, 0.635045862850327]","[-0.04278776995287904, -0.012797026947882107, 0.9990022236430484, 0.9990415223860466, 0.008692399701069244, 0.0429008011114879, -0.009232729338071781, 0.9998803319841489, 0.012412832885279576]","[0.4945496594462153, 0.48376311286123624, 0.509673262190756, 0.511494917652436]","[-0.04278776995287904, -0.012797026947882107, 0.9990022236430484, 0.6727064367367492, 0.9990415223860466, 0.008692399701069244, 0.0429008011114879, 0.18405594849801332, -0.009232729338071781, 0.9998803319841489, 0.012412832885279576, 0.635045862850327, 0.0, 0.0, 0.0, 1.0]",True,True
21,"[0.03599262749893577, -1.5448996722165633, 1.533546928965364, 0.004144943664906971, 1.5589998341680436, -0.013921429099431242]","[0.6747555483219916, 0.18943228184218988, 0.630559344577891]","[-0.04766572302338787, -0.007867385110047871, 0.9988323598583435, 0.9987651481023982, 0.013645742382869213, 0.04776999739182193, -0.014005634032487722, 0.9998759412878933, 0.007207235877745216]","[0.4932512684315231, 0.4825663940630339, 0.5133478911830923, 0.5102027088614544]","[-0.04766572302338787, -0.007867385110047871, 0.9988323598583435, 0.6747555483219916, 0.9987651481023982, 0.013645742382869213, 0.04776999739182193, 0.18943228184218988, -0.014005634032487722, 0.9998759412878933, 0.007207235877745216, 0.630559344577891, 0.0, 0.0, 0.0, 1.0]",True,True
22,"[0.037243326079863984, -1.5512446740432375, 1.523682909863067, 0.010296579671227062, 1.565859178671304, -0.012247954054849049]","[0.6716385399949385, 0.1895359083064321, 0.640863626025268]","[-0.04195276859987838, -0.01776751038986899, 0.9989616012546985, 0.9990434977252782, 0.011593970621013774, 0.04216241807678023, -0.012331052657709042, 0.9997749223799249, 0.017264116559147766]","[0.4967155419805895, 0.481972287642132, 0.5089898384697243, 0.5117672602213853]","[-0.04195276859987838, -0.01776751038986899, 0.9989616012546985, 0.6716385399949385, 0.9990434977252782, 0.011593970621013774, 0.04216241807678023, 0.1895359083064321, -0.012331052657709042, 0.9997749223799249, 0.017264116559147766, 0.640863626025268, 0.0, 0.0, 0.0, 1.0]",True,True
23,"[0.045217300267795045, -1.5423021351675543, 1.5247582592240656, 0.016022789734511916, 1.5588223295847246, -0.017819968827982195]","[0.6738598334843008, 0.19570475180537183, 0.6335317826426444]","[-0.057123959474400514, -0.002537827339056537, 0.9983638678790234, 0.9982077373930803, 0.01772114740405318, 0.0571600729816795, -0.01783721566148022, 0.9998397473430835, 0.0015209767798649119]","[0.49043811146502403, 0.48052937380083266, 0.5180067881067266, 0.5101283634660526]","[-0.057123959474400514, -0.002537827339056537, 0.9983638678790234, 0.6738598334843008, 0.9982077373930803, 0.01772114740405318, 0.0571600729816795, 0.19570475180537183, -0.01783721566148022, 0.9998397473430835, 0.0015209767798649119, 0.6335317826426444, 0.0, 0.0, 0.0, 1.0]",True,True
24,"[0.03586320894523025, -1.5423554774764803, 1.5252578018765672, 0.020910919485934265, 1.5549572474565734, -0.024538504446755736]","[0.674997698905679, 0.18972569345193485, 0.6327863268670194]","[-0.05175708513075027, 0.0025416336127156804, 0.9986564695816811, 0.9983597321095568, 0.02463994011344481, 0.051678996249348914, -0.024475486530458092, 0.9996931596493921, -0.003812756130779625]","[0.4922067906002301, 0.48151213143766813, 0.5196657053758154, 0.5057925436595834]","[-0.05175708513075027, 0.0025416336127156804, 0.9986564695816811, 0.674997698905679, 0.9983597321095568, 0.02463994011344481, 0.051678996249348914, 0.18972569345193485, -0.024475486530458092, 0.9996931596493921, -0.003812756130779625, 0.6327863268670194, 0.0, 0.0, 0.0, 1.0]",True,True
25,"[0.051238090819804044, -1.5366298303117538, 1.5105616001115063, 0.00016417270884271085, 1.553095682689485, -0.01939108410347544]","[0.678779716276097, 0.2006003396749202, 0.6405865135536835]","[-0.0683637016049393, -0.02719784496492663, 0.997289667815793, 0.9974631373637448, 0.018017521782612005, 0.06886696239336061, -0.01984172127982499, 0.9994676813874858, 0.02589710328544146]","[0.493849907224633, 0.4710949143556443, 0.514899048382814, 0.518710729382902]","[-0.0683637016049393, -0.02719784496492663, 0.997289667815793, 0.678779716276097, 0.9974631373637448, 0.018017521782612005, 0.06886696239336061, 0.2006003396749202, -0.01984172127982499, 0.9994676813874858, 0.02589710328544146, 0.6405865135536835, 0.0, 0.0, 0.0, 1.0]",True,True
26,"[0.04422615613161296, -1.5310644721276483, 1.509354697429801, 0.016919864910457775, 1.5688459812530968, -0.017727270540212597]","[0.6812975884582939, 0.19443229299001283, 0.6359834882502049]","[-0.04606799385995676, -0.005602705393749246, 0.9989225944155983, 0.9987808531930467, 0.01749571101593181, 0.04615958612267833, -0.017735479601322927, 0.9998312406543005, 0.004789882565700629]","[0.49401862306032435, 0.48260916188941405, 0.5144836786308649, 0.5082721134908262]","[-0.04606799385995676, -0.005602705393749246, 0.9989225944155983, 0.6812975884582939, 0.9987808531930467, 0.01749571101593181, 0.04615958612267833, 0.19443229299001283, -0.017735479601322927, 0.9998312406543005, 0.004789882565700629, 0.6359834882502049, 0.0, 0.0, 0.0, 1.0]",True,True
27,"[0.05286890724544501, -1.5324762994685772, 1.5127883609030277, 0.020750912153534733, 1.5510036956674107, -0.02163887088251381]","[0.6779734650984521, 0.201874848815711, 0.6343194748394642]","[-0.07260357726681521, -0.0005095681891640332, 0.9973607476276186, 0.9971266033761427, 0.021636247763875585, 0.07259758689003883, -0.021616137666524583, 0.9997657791317729, -0.0010627649886388356]","[0.4868187305117844, 0.476136256747464, 0.5232835249698126, 0.5123242538945186]","[-0.07260357726681521, -0.0005095681891640332, 0.9973607476276186, 0.6779734650984521, 0.9971266033761427, 0.021636247763875585, 0.07259758689003883, 0.201874848815711, -0.021616137666524583, 0.9997657791317729, -0.0010627649886388356, 0.6343194748394642, 0.0, 0.0, 0.0, 1.0]",True,True
28,"[0.05365089725856697, -1.5308552384117229, 1.5145115110914331, 0.02230698464826027, 1.5546437619445674, -0.014657903910839662]","[0.6782960155515907, 0.20209472283506819, 0.6319173245290611]","[-0.06982628955855712, 0.004931700888429146, 0.997546975140936, 0.9974528921404417, 0.014941429335511649, 0.06974583607700345, -0.014560812036176504, 0.9998762083456927, -0.005962443885535393]","[0.4845494546203252, 0.47989444802775805, 0.5221901384504509, 0.512084567317135]","[-0.06982628955855712, 0.004931700888429146, 0.997546975140936, 0.6782960155515907, 0.9974528921404417, 0.014941429335511649, 0.06974583607700345, 0.20209472283506819, -0.014560812036176504, 0.9998762083456927, -0.005962443885535393, 0.6319173245290611, 0.0, 0.0, 0.0, 1.0]",True,True
29,"[0.06154613585966624, -1.5350080696515445, 1.509547028611519, 0.0196573727720277, 1.5427627612242272, -0.030203706206850468]","[0.6753029755593617, 0.20845609440197943, 0.6383147301969189]","[-0.08924373755359012, -0.00849160232456512, 0.9959736181232048, 0.9955469614309985, 0.02972122657501867, 0.08945890831204098, -0.03036120704075648, 0.9995221565232247, 0.005801355547669451]","[0.48638432452359576, 0.4677696228710565, 0.5275328446127642, 0.5160726369723164]","[-0.08924373755359012, -0.00849160232456512, 0.9959736181232048, 0.6753029755593617, 0.9955469614309985, 0.02972122657501867, 0.08945890831204098, 0.20845609440197943, -0.03036120704075648, 0.9995221565232247, 0.005801355547669451, 0.6383147301969189, 0.0, 0.0, 0.0, 1.0]",True,True
30,"[0.06992987907299773, -1.5320587723469834, 1.50374012431036, 0.022088318153421202, 1.55659293805581, -0.024840791731594203]","[0.6754520110110936, 0.21296680963690273, 0.6399220908919027]","[-0.08385347602862467, -0.008300395699972466, 0.9964435247364201, 0.9961662904834149, 0.024315188137631803, 0.08403269203318467, -0.024926216368100385, 0.9996698830399241, 0.006229661348355656]","[0.48649033224139265, 0.47053205907923734, 0.5248664122464641, 0.5161801888002262]","[-0.08385347602862467, -0.008300395699972466, 0.9964435247364201, 0.6754520110110936, 0.9961662904834149, 0.024315188137631803, 0.08403269203318467, 0.21296680963690273, -0.024926216368100385, 0.9996698830399241, 0.006229661348355656, 0.6399220908919027, 0.0, 0.0, 0.0, 1.0]",True,True
31,"[0.07066362392313492, -1.5198337852144395, 1.4924904606497713, 0.017622423582006642, 1.5537779732230328, -0.0340178612388023]","[0.6831444434876044, 0.2142780741390199, 0.6393536591723942]","[-0.08718841361131736, -0.012669209817308805, 0.9961112747351808, 0.9956054682636448, 0.033194710370341905, 0.0875663335246917, -0.034175021513823164, 0.9993686018311932, 0.009719340435214847]","[0.48880610603649366, 0.4663414884993415, 0.5269401729671132, 0.5156823255833456]","[-0.08718841361131736, -0.012669209817308805, 0.9961112747351808, 0.6831444434876044, 0.9956054682636448, 0.033194710370341905, 0.0875663335246917, 0.2142780741390199, -0.034175021513823164, 0.9993686018311932, 0.009719340435214847, 0.6393536591723942, 0.0, 0.0, 0.0, 1.0]",True,True
32,"[0.07652356940733669, -1.5176601109904506, 1.4906198329713714, 0.011153177688806748, 1.5453008579624183, -0.028860971814483223]","[0.683834089175524, 0.21921131760180637, 0.6396883446475577]","[-0.1013394522122893, -0.018772107299520016, 0.9946747827369748, 0.9944215788389027, 0.027492938466846167, 0.10183251874525254, -0.029258143564777492, 0.9994457195475865, 0.01588126925498562]","[0.48529237463346314, 0.4624084612293224, 0.5274824929379528, 0.5219501372258725]","[-0.1013394522122893, -0.018772107299520016, 0.9946747827369748, 0.683834089175524, 0.9944215788389027, 0.027492938466846167, 0.10183251874525254, 0.21921131760180637, -0.029258143564777492, 0.9994457195475865, 0.01588126925498562, 0.6396883446475577, 0.0, 0.0, 0.0, 1.0]",True,True
33,"[0.07911387288587637, -1.5205439524351831, 1.4965855534573862, 0.024229529000495537, 1.5447771145215075, -0.028687831714883413]","[0.6796947157077716, 0.220747374327932, 0.6365125150070184]","[-0.10490409266676594, -0.0027399038370012176, 0.9944785690344091, 0.9940687953464663, 0.02854694114573261, 0.1049395171975144, -0.028676845366740186, 0.9995886979544065, -0.00027103805269168844]","[0.48046118740910654, 0.4655158440483506, 0.5323819286624007, 0.5186728529305205]","[-0.10490409266676594, -0.0027399038370012176, 0.9944785690344091, 0.6796947157077716, 0.9940687953464663, 0.02854694114573261, 0.1049395171975144, 0.220747374327932, -0.028676845366740186, 0.9995886979544065, -0.00027103805269168844, 0.6365125150070184, 0.0, 0.0, 0.0, 1.0]",True,True
34,"[0.07492655930871943, -1.518895491704626, 1.4843823781958736, 0.029439697007936857, 1.5513497895225654, -0.022811922247463527]","[0.6821162664243243, 0.2174046438089227, 0.6429930152324214]","[-0.09409290711223496, -0.007207289761356283, 0.9955373322007889, 0.9952998219615551, 0.022328766476223092, 0.09423211019045909, -0.022908278732040245, 0.9997247026866676, 0.005072435666325206]","[0.48303941221972585, 0.46864322537118164, 0.5271027504012222, 0.5188536827233514]","[-0.09409290711223496, -0.007207289761356283, 0.9955373322007889, 0.6821162664243243, 0.9952998219615551, 0.022328766476223092, 0.09423211019045909, 0.2174046438089227, -0.022908278732040245, 0.9997247026866676, 0.005072435666325206, 0.6429930152324214, 0.0, 0.0, 0.0, 1.0]",True,True
35,"[0.0861031077408504, -1.5154165094405383, 1.4782922203956992, 0.022585554384498035, 1.5452762984260928, -0.030885669839875528]","[0.682730575737427, 0.22584296009087268, 0.6452553271324436]","[-0.11088838251937179, -0.017917227316176183, 0.9936713438494327, 0.9933414874445418, 0.02943894027679219, 0.11138239590188806, -0.03124829505273775, 0.999405984453105, 0.014533488762754558]","[0.48298137814003095, 0.45965726047814187, 0.5305171613702543, 0.5234460170364595]","[-0.11088838251937179, -0.017917227316176183, 0.9936713438494327, 0.682730575737427, 0.9933414874445418, 0.02943894027679219, 0.11138239590188806, 0.22584296009087268, -0.03124829505273775, 0.999405984453105, 0.014533488762754558, 0.6452553271324436, 0.0, 0.0, 0.0, 1.0]",True,True
36,"[0.08697117449097361, -1.5161056112854898, 1.465276395130195, 0.02946774300016264, 1.5434969712108773, -0.026505090243392503]","[0.682527739081794, 0.22659957998211486, 0.6537570362765015]","[-0.11341181661816298, -0.024293288208471372, 0.9932510236588676, 0.9931789868173693, 0.02447446325651313, 0.11400219643818094, -0.027078773897504498, 0.9994052415293436, 0.0213518900306763]","[0.4828080717710264, 0.4584653285949352, 0.5283309544792922, 0.5268513175916726]","[-0.11341181661816298, -0.024293288208471372, 0.9932510236588676, 0.682527739081794, 0.9931789868173693, 0.02447446325651313, 0.11400219643818094, 0.22659957998211486, -0.027078773897504498, 0.9994052415293436, 0.0213518900306763, 0.6537570362765015, 0.0, 0.0, 0.0, 1.0]",True,True
