target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
13,"[0.005044940434450022, -1.566647304977967, 1.565208585334267, 0.010096206565616741, 1.5683354707534016, -0.003400752910340303]","[0.6651965191596644, 0.16752588523881193, 0.6236242394046598]","[-0.007535031553173735, 0.008631693576793262, 0.9999343564282053, 0.9999659011837794, 0.003444326494518765, 0.007505536936891246, -0.0033793149016566894, 0.9999568143079958, -0.008657352355075946]","[0.49680276332420636, 0.4994191612031379, 0.5048853113338633, 0.4988570317995877]","[-0.007535031553173735, 0.008631693576793262, 0.9999343564282053, 0.6651965191596644, 0.9999659011837794, 0.003444326494518765, 0.007505536936891246, 0.16752588523881193, -0.0033793149016566894, 0.9999568143079958, -0.008657352355075946, 0.6236242394046598, 0.0, 0.0, 0.0, 1.0]",True,True
14,"[0.0007668773461017471, -1.5741148112847225, 1.5703985108699068, 0.00383980069416229, 1.5673117757125778, 0.008696665986878009]","[0.6623241260040038, 0.16477024480710936, 0.6257120782699803]","[-0.004250180799155539, 0.00016046804239466464, 0.9999909550656856, 0.9999531480994486, -0.008696382654165157, 0.004251415615382824, 0.008696986212296485, 0.9999621728739243, -0.00012349932558305854]","[0.4967217372989369, 0.5011411231331433, 0.4989181539768256, 0.5031955544636045]","[-0.004250180799155539, 0.00016046804239466464, 0.9999909550656856, 0.6623241260040038, 0.9999531480994486, -0.008696382654165157, 0.004251415615382824, 0.16477024480710936, 0.008696986212296485, 0.9999621728739243, -0.00012349932558305854, 0.6257120782699803, 0.0, 0.0, 0.0, 1.0]",True,True
15,"[0.012127115488846239, -1.5754707428505137, 1.5792076062824867, 0.004167884607276072, 1.5732664320310026, 0.01020601424787625]","[0.6586836351588405, 0.17171361987118677, 0.620729518667116]","[-0.009575766584356082, 0.008002229734665418, 0.999922131475044, 0.9999022703399922, -0.010109507314508678, 0.009656481283932301, 0.010185993483748589, 0.9999168776359019, -0.00790464139714757]","[0.4930542781236127, 0.502105163817128, 0.5018393419878004, 0.5029365348882793]","[-0.009575766584356082, 0.008002229734665418, 0.999922131475044, 0.6586836351588405, 0.9999022703399922, -0.010109507314508678, 0.009656481283932301, 0.17171361987118677, 0.010185993483748589, 0.9999168776359019, -0.00790464139714757, 0.620729518667116, 0.0, 0.0, 0.0, 1.0]",True,True
16,"[0.01302633218162515, -1.5734894321480308, 1.5790175109582332, -0.008835882951670121, 1.5687035022693556, 0.00391387522238601]","[0.6610308108296648, 0.1727591789047171, 0.6207396885222483]","[-0.015131398635078584, -0.0032483203058959464, 0.999880237423731, 0.9998778809159715, -0.003956504427340434, 0.015118509440505449, 0.003906920824966723, 0.9999868971581113, 0.0033077910696870994]","[0.4960392847364179, 0.4963661236231212, 0.5019629227189124, 0.5055679217800775]","[-0.015131398635078584, -0.0032483203058959464, 0.999880237423731, 0.6610308108296648, 0.9998778809159715, -0.003956504427340434, 0.015118509440505449, 0.1727591789047171, 0.003906920824966723, 0.9999868971581113, 0.0033077910696870994, 0.6207396885222483, 0.0, 0.0, 0.0, 1.0]",True,True
17,"[0.018106292735007173, -1.5780325921509524, 1.5807563346662155, 0.00013896580667303914, 1.5667270368081767, 0.002321184269845545]","[0.656653830455445, 0.17623399172389256, 0.6217617158235381]","[-0.022167045094260575, 0.002913696560359237, 0.9997500350008213, 0.9997515591666868, -0.002268781083403754, 0.022173691081417153, 0.0023328213749764983, 0.9999931814791289, -0.002862680506572942]","[0.4931281510205443, 0.49572280976764527, 0.5056582206682271, 0.5053645084666838]","[-0.022167045094260575, 0.002913696560359237, 0.9997500350008213, 0.656653830455445, 0.9997515591666868, -0.002268781083403754, 0.022173691081417153, 0.17623399172389256, 0.0023328213749764983, 0.9999931814791289, -0.002862680506572942, 0.6217617158235381, 0.0, 0.0, 0.0, 1.0]",True,True
18,"[0.024208415796934397, -1.5848176703685404, 1.5847168217092098, 0.01162441550547638, 1.5659985895869164, 0.011411473313654882]","[0.6504079165436026, 0.1801799515752495, 0.6225428024929193]","[-0.02886842241424458, 0.011850130799688764, 0.9995129756973359, 0.9995174589638982, -0.011127509493102171, 0.029000478596615677, 0.011465749590174374, 0.9998678677367882, -0.011523178980829352]","[0.48694991762804113, 0.4984431427103012, 0.5072632679146923, 0.5070682283792087]","[-0.02886842241424458, 0.011850130799688764, 0.9995129756973359, 0.6504079165436026, 0.9995174589638982, -0.011127509493102171, 0.029000478596615677, 0.1801799515752495, 0.011465749590174374, 0.9998678677367882, -0.011523178980829352, 0.6225428024929193, 0.0, 0.0, 0.0, 1.0]",True,True
19,"[0.020612056843215338, -1.5665038176967399, 1.5810609988571003, 0.015671839890648194, 1.5608042746638933, 0.007894877286273779]","[0.6599838261858589, 0.17850283058412325, 0.6125298879775382]","[-0.030355249534085322, 0.03045859460492129, 0.9990749885971605, 0.9995055931146107, -0.007268174839101489, 0.030589916101855963, 0.008193177548042475, 0.9995096035802766, -0.030222908405131053]","[0.48274052741138324, 0.5017807872243982, 0.5131544560607739, 0.5018467186223439]","[-0.030355249534085322, 0.03045859460492129, 0.9990749885971605, 0.6599838261858589, 0.9995055931146107, -0.007268174839101489, 0.030589916101855963, 0.17850283058412325, 0.008193177548042475, 0.9995096035802766, -0.030222908405131053, 0.6125298879775382, 0.0, 0.0, 0.0, 1.0]",True,True
20,"[0.013320662371058008, -1.5777558468042963, 1.5881025545554484, 0.007513820075006327, 1.5733213949355043, 0.010195892923095229]","[0.6558897969126669, 0.1724601176413687, 0.6160356694696656]","[-0.010613151064301229, 0.01796713613866703, 0.999782247813723, 0.9998921736448251, -0.009957239672178082, 0.010793260023627602, 0.01014899543369473, 0.9997889954370797, -0.017859521119039993]","[0.4902984010132198, 0.5042825620936432, 0.5046076278929905, 0.5006772587249791]","[-0.010613151064301229, 0.01796713613866703, 0.999782247813723, 0.6558897969126669, 0.9998921736448251, -0.009957239672178082, 0.010793260023627602, 0.1724601176413687, 0.01014899543369473, 0.9997889954370797, -0.017859521119039993, 0.6160356694696656, 0.0, 0.0, 0.0, 1.0]",True,True
21,"[0.026247377625059305, -1.5781827097308079, 1.5738781577056895, 0.0029112511144694197, 1.554522278658459, 0.007929886870506844]","[0.6555539000289337, 0.18270892899524752, 0.626175350223981]","[-0.04251830576468279, -0.0010556921348860542, 0.9990951301998311, 0.9990643978668466, -0.007959200751514869, 0.04250858781884302, 0.007907122729295874, 0.9999677677992994, 0.0013931161582681024]","[0.48757450959880744, 0.4909296738914251, 0.5082238652540089, 0.5128037204122221]","[-0.04251830576468279, -0.0010556921348860542, 0.9990951301998311, 0.6555539000289337, 0.9990643978668466, -0.007959200751514869, 0.04250858781884302, 0.18270892899524752, 0.007907122729295874, 0.9999677677992994, 0.0013931161582681024, 0.626175350223981, 0.0, 0.0, 0.0, 1.0]",True,True
22,"[0.027319870818381487, -1.5790900217882753, 1.577354826099171, 0.008783399512816455, 1.572365989619224, 0.0030898193583594746]","[0.6538854764714587, 0.18172593549937252, 0.6239250393764831]","[-0.025725509111814333, 0.007125036195268594, 0.9996436525283168, 0.9996643036272395, -0.0028962601513362633, 0.02574668387583065, 0.0030786741308774304, 0.9999704223307567, -0.007048136579548672]","[0.49100155146325675, 0.4960390326423593, 0.5074143734513309, 0.5053646289273721]","[-0.025725509111814333, 0.007125036195268594, 0.9996436525283168, 0.6538854764714587, 0.9996643036272395, -0.0028962601513362633, 0.02574668387583065, 0.18172593549937252, 0.0030786741308774304, 0.9999704223307567, -0.007048136579548672, 0.6239250393764831, 0.0, 0.0, 0.0, 1.0]",True,True
23,"[0.024341302345771344, -1.5726658076536815, 1.581559189543181, 0.013397536005037536, 1.5742167921495924, 0.021916007401145573]","[0.6565527567161845, 0.17965862598444868, 0.6164830183624286]","[-0.02042683286275613, 0.022735567562388752, 0.9995328101002053, 0.9995529413723934, -0.02136709542348294, 0.020913264378392082, 0.02183258786753817, 0.9995131520899462, -0.0222889413437784]","[0.48371405043940535, 0.5057739623350794, 0.5053089843806093, 0.5048526980571809]","[-0.02042683286275613, 0.022735567562388752, 0.9995328101002053, 0.6565527567161845, 0.9995529413723934, -0.02136709542348294, 0.020913264378392082, 0.17965862598444868, 0.02183258786753817, 0.9995131520899462, -0.0222889413437784, 0.6164830183624286, 0.0, 0.0, 0.0, 1.0]",True,True
24,"[0.029112266435055423, -1.5689876714718807, 1.5746383189063966, 0.01917883616532565, 1.569728587128413, 0.013337578228431467]","[0.6576411203770012, 0.18325981798488225, 0.6181117716859152]","[-0.029841430923919908, 0.0252166557442056, 0.9992365131806838, 0.9994653624230638, -0.012608507100962216, 0.0301664526455922, 0.013359577723367154, 0.9996024939053338, -0.024826918078772964]","[0.48288796420503816, 0.5018949078880496, 0.5104066618642753, 0.5043865134859647]","[-0.029841430923919908, 0.0252166557442056, 0.9992365131806838, 0.6576411203770012, 0.9994653624230638, -0.012608507100962216, 0.0301664526455922, 0.18325981798488225, 0.013359577723367154, 0.9996024939053338, -0.024826918078772964, 0.6181117716859152, 0.0, 0.0, 0.0, 1.0]",True,True
25,"[0.037850338796696484, -1.584119869973222, 1.5745064434423277, 0.008334987522971207, 1.5689296765682785, 0.021848225437898425]","[0.6497870261543038, 0.18883714449830521, 0.6291653262969444]","[-0.039724979378035034, -0.0004097697528974906, 0.9992105674492059, 0.9989718524776335, -0.021877624638050576, 0.03970651706712097, 0.021844083199340236, 0.9997605721516258, 0.0012784366367282565]","[0.48468439025324583, 0.4951954686341766, 0.5041252121505272, 0.5154806108508868]","[-0.039724979378035034, -0.0004097697528974906, 0.9992105674492059, 0.6497870261543038, 0.9989718524776335, -0.021877624638050576, 0.03970651706712097, 0.18883714449830521, 0.021844083199340236, 0.9997605721516258, 0.0012784366367282565, 0.6291653262969444, 0.0, 0.0, 0.0, 1.0]",True,True
26,"[0.030540372161577553, -1.5701167977715562, 1.5792109541758295, 0.006921439024147341, 1.5661211696939443, 0.010738265608006189]","[0.6576980629236856, 0.18454132475844234, 0.6169336242466485]","[-0.0350337330156326, 0.01638458141422416, 0.9992518116285154, 0.9993276479473053, -0.010242404293297242, 0.035204334994415575, 0.010811549338358576, 0.9998133018949954, -0.01601473554982822]","[0.48443501296387576, 0.49780101617701944, 0.5100995158476833, 0.5072626050082693]","[-0.0350337330156326, 0.01638458141422416, 0.9992518116285154, 0.6576980629236856, 0.9993276479473053, -0.010242404293297242, 0.035204334994415575, 0.18454132475844234, 0.010811549338358576, 0.9998133018949954, -0.01601473554982822, 0.6169336242466485, 0.0, 0.0, 0.0, 1.0]",True,True
27,"[0.04016311606190706, -1.5802788063718551, 1.5741614178919445, 0.0075562180440111116, 1.5689565033633153, 0.006102502290112473]","[0.6513989051131661, 0.19041936829690587, 0.6269409049997107]","[-0.04198103289291117, 0.001693887831815179, 0.9991169719413525, 0.9990997550656758, -0.006039310428671449, 0.04199054842761891, 0.00610510482714084, 0.9999803285432965, -0.0014388264281187159]","[0.48747841753515053, 0.49129856094941876, 0.5092594007213708, 0.5115128338794306]","[-0.04198103289291117, 0.001693887831815179, 0.9991169719413525, 0.6513989051131661, 0.9990997550656758, -0.006039310428671449, 0.04199054842761891, 0.19041936829690587, 0.00610510482714084, 0.9999803285432965, -0.0014388264281187159, 0.6269409049997107, 0.0, 0.0, 0.0, 1.0]",True,True
28,"[0.04313936488169446, -1.572898911953795, 1.5893035505810647, 0.011172931736438085, 1.5573768888139439, 0.017221106332097315]","[0.6521651174341329, 0.19348350760017724, 0.6117125862286383]","[-0.056040783587389634, 0.028517686132791473, 0.9980211281092914, 0.998273632397112, -0.01600374012200973, 0.056512256748273794, 0.017583669571139084, 0.999465167917191, -0.027571591986576126]","[0.4744428006367112, 0.49687386440655035, 0.5166257435155444, 0.5109972924886254]","[-0.056040783587389634, 0.028517686132791473, 0.9980211281092914, 0.6521651174341329, 0.998273632397112, -0.01600374012200973, 0.056512256748273794, 0.19348350760017724, 0.017583669571139084, 0.999465167917191, -0.027571591986576126, 0.6117125862286383, 0.0, 0.0, 0.0, 1.0]",True,True
29,"[0.04761894550334335, -1.5827921629983743, 1.5822453307093163, 0.012504470548279202, 1.5750574772234835, 0.013591072380967862]","[0.6472393410643615, 0.1945778986165813, 0.6227747328153884]","[-0.04317818872433628, 0.01253177582759842, 0.9989887880317238, 0.9989756486925743, -0.01300875202513716, 0.043340808598809955, 0.01353873471694414, 0.9998368501737446, -0.011957244536635592]","[0.48266339583448076, 0.49542603076479447, 0.510423030739169, 0.5109377888287472]","[-0.04317818872433628, 0.01253177582759842, 0.9989887880317238, 0.6472393410643615, 0.9989756486925743, -0.01300875202513716, 0.043340808598809955, 0.1945778986165813, 0.01353873471694414, 0.9998368501737446, -0.011957244536635592, 0.6227747328153884, 0.0, 0.0, 0.0, 1.0]",True,True
30,"[0.04984267162478144, -1.5782460206470048, 1.5843246556180746, 0.017352571343848495, 1.5616795857438974, 0.016927195273193196]","[0.6481644646733908, 0.19731947468268746, 0.61797592598334]","[-0.05851824175013193, 0.02439396293796396, 0.9979882514111347, 0.9981392672168489, -0.015729860922260492, 0.05891158387938922, 0.01713530339051766, 0.9995786642618716, -0.023428088487269527]","[0.47495363164216825, 0.4951362710556049, 0.516288792565542, 0.5125475622284049]","[-0.05851824175013193, 0.02439396293796396, 0.9979882514111347, 0.6481644646733908, 0.9981392672168489, -0.015729860922260492, 0.05891158387938922, 0.19731947468268746, 0.01713530339051766, 0.9995786642618716, -0.023428088487269527, 0.61797592598334, 0.0, 0.0, 0.0, 1.0]",True,True
31,"[0.04817339699688951, -1.5878896316876712, 1.5902223978861998, 0.015470323894323557, 1.565716395758219, 0.01538971618967823]","[0.6432888952829842, 0.1956137285348317, 0.62055255192308]","[-0.052947412648878006, 0.018598512829668866, 0.9984240916636148, 0.9984773563340915, -0.01451013609467379, 0.053220530235964694, 0.01547709216463548, 0.9997217369203485, -0.01780191975851739]","[0.478210343755217, 0.49481426899502223, 0.513867491750724, 0.5122635134833033]","[-0.052947412648878006, 0.018598512829668866, 0.9984240916636148, 0.6432888952829842, 0.9984773563340915, -0.01451013609467379, 0.053220530235964694, 0.1956137285348317, 0.01547709216463548, 0.9997217369203485, -0.01780191975851739, 0.62055255192308, 0.0, 0.0, 0.0, 1.0]",True,True
32,"[0.05073477957051193, -1.5773546755242076, 1.585068378015186, 0.008623388001892468, 1.5626669717980852, 0.017573120100769637]","[0.6493644770855697, 0.19787636414309148, 0.6176816071038826]","[-0.05853328299609183, 0.01734658085125232, 0.9981347358520645, 0.99812848415407, -0.016713442881621465, 0.05882337925808972, 0.017702652400070143, 0.9997098363824444, -0.016335823768287527]","[0.47655467953688135, 0.4935878806387513, 0.5143334676750964, 0.5145169827394976]","[-0.05853328299609183, 0.01734658085125232, 0.9981347358520645, 0.6493644770855697, 0.99812848415407, -0.016713442881621465, 0.05882337925808972, 0.19787636414309148, 0.017702652400070143, 0.9997098363824444, -0.016335823768287527, 0.6176816071038826, 0.0, 0.0, 0.0, 1.0]",True,True
33,"[0.048809370475523965, -1.5797698664720083, 1.581594967275513, 0.007834862881450673, 1.5809187601966677, 0.02828489019719617]","[0.6491440059779621, 0.19491158706294473, 0.621645664123589]","[-0.03838942346711356, 0.010738300027600562, 0.9992051546496243, 0.9988653681662537, -0.02778884286082819, 0.038675011190048174, 0.02818205890201749, 0.9995561360548858, -0.009659318354303524]","[0.48066683246240177, 0.4997646290375145, 0.5050395773997789, 0.5139355377801865]","[-0.03838942346711356, 0.010738300027600562, 0.9992051546496243, 0.6491440059779621, 0.9988653681662537, -0.02778884286082819, 0.038675011190048174, 0.19491158706294473, 0.02818205890201749, 0.9995561360548858, -0.009659318354303524, 0.621645664123589, 0.0, 0.0, 0.0, 1.0]",True,True
34,"[0.05697054028688015, -1.577734277616226, 1.5914319273076114, 0.01288438404539311, 1.5660632585620633, 0.018240510013722448]","[0.6466658785293253, 0.20152531744114868, 0.6133366781263738]","[-0.06116853502662789, 0.027656066066843888, 0.9977442319213891, 0.9979585981292062, -0.016691645197978028, 0.06164434605520861, 0.01835883282471117, 0.9994781293206426, -0.02657860543789167]","[0.47317048046594745, 0.4955052259081738, 0.5174590552078835, 0.5126601151803001]","[-0.06116853502662789, 0.027656066066843888, 0.9977442319213891, 0.6466658785293253, 0.9979585981292062, -0.016691645197978028, 0.06164434605520861, 0.20152531744114868, 0.01835883282471117, 0.9994781293206426, -0.02657860543789167, 0.6133366781263738, 0.0, 0.0, 0.0, 1.0]",True,True
35,"[0.06534480442202131, -1.5762024615877854, 1.594914179484287, 0.01525540613996009, 1.575180823911199, 0.020148251038499678]","[0.6450268840902394, 0.20609576907135296, 0.6098185678672028]","[-0.060229975720959346, 0.03510868593600659, 0.9975669051229092, 0.9979844156946394, -0.017892341953708778, 0.06088489246143649, 0.019986396755838163, 0.999223320520122, -0.03396026609818916]","[0.47114684977911686, 0.4979012533452137, 0.5187238908767938, 0.5109212394235728]","[-0.060229975720959346, 0.03510868593600659, 0.9975669051229092, 0.6450268840902394, 0.9979844156946394, -0.017892341953708778, 0.06088489246143649, 0.20609576907135296, 0.019986396755838163, 0.999223320520122, -0.03396026609818916, 0.6098185678672028, 0.0, 0.0, 0.0, 1.0]",True,True
36,"[0.07215124635512714, -1.5854332588679285, 1.5814043081453621, 0.02473639828929338, 1.5673322334783641, 0.02411625630756471]","[0.6395812861320952, 0.21091570247704072, 0.6239559323748303]","[-0.07502259272803394, 0.02246771719692121, 0.9969286896585546, 0.9968886177406879, -0.02255278317705359, 0.07552784777834663, 0.02418045490522954, 0.9994931583832518, -0.020705843273051725]","[0.4694994091641278, 0.4919949272406351, 0.517970957878922, 0.5188616223599593]","[-0.07502259272803394, 0.02246771719692121, 0.9969286896585546, 0.6395812861320952, 0.9968886177406879, -0.02255278317705359, 0.07552784777834663, 0.21091570247704072, 0.02418045490522954, 0.9994931583832518, -0.020705843273051725, 0.6239559323748303, 0.0, 0.0, 0.0, 1.0]",True,True
