target_id,pos_error_m,rot_error_rad,converged_loose,converged_medium,converged_strict
59,5.8506727434826214e-08,7.300048299977716e-08,1,1,1
60,1.1358403754447776e-07,1.2287812309317777e-07,1,1,1
61,8.352920533185328e-08,1.0323827311807144e-07,1,1,1
62,1.7381917720960924e-07,2.9802322387695312e-08,1,1,1
63,4.7347602198289977e-08,1.1920928955078133e-07,1,1,1
64,1.4389863776332636e-07,2.9802322387695312e-08,1,1,1
65,1.2080004312822673e-07,1.332800374925012e-07,1,1,1
66,9.594437174161891e-08,5.960464477539064e-08,1,1,1
67,4.4253826707096326e-07,5.960464477539064e-08,1,1,1
68,4.5403189685185e-08,6.989264130329237e-08,1,1,1
69,4.530133919735129e-08,7.300048299977716e-08,1,1,1
70,5.0634332751948875e-08,8.940696716308596e-08,1,1,1
71,3.069775797975801e-07,5.960464477539064e-08,1,1,1
72,2.3162765854959817e-07,1.7377590819732272e-07,1,1,1
73,4.044792417298411e-08,6.989264130329237e-08,1,1,1
74,1.8754655267040328e-07,5.16191365590357e-08,1,1,1
75,2.0246769406205213e-08,5.960464477539064e-08,1,1,1
76,1.2732739867223198e-07,1.5485740967710726e-07,1,1,1
77,7.974125708859559e-08,5.960464477539064e-08,1,1,1
78,1.7807424131599748e-07,2.0647654623614315e-07,1,1,1
79,1.0239042597740899e-07,1.8491854736195318e-07,1,1,1
80,1.476701275252558e-07,9.65705618025044e-08,1,1,1
81,3.339101541836796e-07,1.5196262340524166e-07,1,1,1
82,6.135110054327403e-08,1.1542389828584848e-07,1,1,1
83,1.3628712086466462e-07,1.3818768405162858e-07,1,1,1
84,3.1339679909922756e-08,1.1348386266624797e-07,1,1,1
85,9.023787306473828e-08,1.7504900879369298e-07,1,1,1
86,1.6093904288018878e-07,1.9428737179048833e-07,1,1,1
87,1.4086144371853725e-07,2.346637211445519e-07,1,1,1
88,2.0609545816237896e-07,2.0647654623614315e-07,1,1,1
89,1.3049485755436153e-07,8.940696716308596e-08,1,1,1
90,2.1933095078117997e-07,2.2500259981366294e-07,1,1,1
91,1.0297361433479042e-07,9.884312124119404e-08,1,1,1
92,1.5450722552397796e-07,1.3978528260658483e-07,1,1,1
93,2.3193462900056206e-07,9.884312124119404e-08,1,1,1
94,1.0427286871247779e-07,7.884953353001449e-08,1,1,1
95,2.254244510821279e-07,1.0536712127723512e-07,1,1,1
96,2.2439892870427523e-07,2.318076668099177e-07,1,1,1
97,2.497694214889363e-07,1.3160349229466696e-07,1,1,1
98,9.817812007158056e-08,9.884312124119404e-08,1,1,1
99,4.0035917017382485e-08,1.0536712127723512e-07,1,1,1
100,2.834799342322534e-08,1.0536712127723512e-07,1,1,1
101,2.375805828534847e-07,1.1151007970493862e-07,1,1,1
102,1.2538514091371208e-07,1.1151007970493862e-07,1,1,1
103,1.65163839299577e-07,1.332800374925012e-07,1,1,1
104,2.9120868342586637e-07,4.2146848510894035e-08,1,1,1
105,1.313320632168242e-07,3.053829302179706e-07,1,1,1
106,4.553552289987349e-08,2.3276357876976346e-07,1,1,1
107,3.051470358370107e-08,9.884312124119404e-08,1,1,1
108,1.5428707866773018e-07,4.2146848510894035e-08,1,1,1
109,1.5616060930188072e-07,1.8005141576520485e-07,1,1,1
110,1.1187192424928087e-07,8.429369702178808e-08,1,1,1
111,7.773032866974875e-08,1.0536712127723512e-07,1,1,1
112,2.563857903933346e-07,1.6458870496134868e-07,1,1,1
113,1.1206023975214954e-07,8.940696716308596e-08,1,1,1
114,1.902659058696743e-07,1.264405455326822e-07,1,1,1
115,4.67893831237582e-08,8.429369702178808e-08,1,1,1
116,7.697870092872628e-08,2.318076668099177e-07,1,1,1
117,6.826826092769088e-08,5.16191365590357e-08,1,1,1
118,1.5731220494975798e-07,1.3657139822709094e-07,1,1,1
119,1.7106515397705036e-07,1.0323827311807144e-07,1,1,1
120,1.0288549149283597e-07,7.884953353001449e-08,1,1,1
121,1.3577584839631535e-07,1.8128044993574107e-07,1,1,1
122,1.3395754133971375e-07,1.3160349229466696e-07,1,1,1
123,9.468592398900473e-08,3.6500241499888574e-08,1,1,1
124,9.325254310580806e-08,1.6323404237781964e-07,1,1,1
125,9.704736041586167e-08,5.960464477539064e-08,1,1,1
126,1.8104153296298054e-07,1.3657139822709094e-07,1,1,1
127,1.2790300126642856e-07,5.575503985246929e-08,1,1,1
128,1.5034655557200687e-07,1.490116119384767e-07,1,1,1
129,1.217000488051829e-07,1.1920928955078133e-07,1,1,1
130,2.884016721523876e-07,5.575503985246929e-08,1,1,1
131,2.1786358342296455e-07,5.16191365590357e-08,1,1,1
132,2.8324554955308064e-07,2.0861625671386756e-07,1,1,1
133,8.373478313951262e-08,4.2146848510894035e-08,1,1,1
134,1.5847355192385638e-07,2.511188320272082e-07,1,1,1
135,3.4582200905025356e-07,1.99920056238752e-07,1,1,1
136,1.3434145672908473e-07,4.2146848510894035e-08,1,1,1
137,1.4214452220650453e-07,9.424321830774487e-08,1,1,1
138,1.4919516535761132e-07,1.4136482746161737e-07,1,1,1
139,5.609020629789424e-08,1.99920056238752e-07,1,1,1
140,2.2293712034457059e-07,1.1920928955078133e-07,1,1,1
141,2.1062299137355782e-07,9.65705618025044e-08,1,1,1
142,3.2559700773827445e-07,1.9880628681371146e-07,1,1,1
143,9.81481692208115e-08,1.9542689693874154e-07,1,1,1
144,4.813801076808178e-08,1.3818768405162858e-07,1,1,1
145,1.3091128809523214e-07,2.346637211445519e-07,1,1,1
146,8.952616547689639e-08,1.1542389828584848e-07,1,1,1
147,1.3803992529724665e-07,2.9802322387695312e-08,1,1,1
148,5.626372244420788e-08,1.2105760581248948e-07,1,1,1
149,1.0541748426726696e-07,2.5023304855446086e-07,1,1,1
150,3.2923145761211734e-07,1.6458870496134868e-07,1,1,1
151,9.98991803218256e-08,1.6186804311275822e-07,1,1,1
152,5.52894852932718e-08,1.1151007970493862e-07,1,1,1
153,1.0983065829538706e-07,1.6049041769309372e-07,1,1,1
154,8.472495334730098e-08,1.3978528260658483e-07,1,1,1
155,1.833340333881553e-07,9.424321830774487e-08,1,1,1
156,1.0172673153368368e-07,1.4136482746161737e-07,1,1,1
157,2.0832829939555074e-08,1.7120130796843874e-07,1,1,1
158,1.0615250246954083e-07,6.322027276634106e-08,1,1,1
159,1.0322887793737237e-07,7.884953353001449e-08,1,1,1
160,3.8907614090897473e-07,6.989264130329237e-08,1,1,1
161,5.985776244613411e-08,1.1733186057227575e-07,1,1,1
162,1.7719528734819648e-07,9.185692672385244e-08,1,1,1
163,3.731100639920538e-08,1.429269171748377e-07,1,1,1
164,6.529289523222211e-08,1.1542389828584848e-07,1,1,1
165,6.361551091280107e-08,9.884312124119404e-08,1,1,1
166,7.667299601446753e-08,1.2467205919833125e-07,1,1,1
167,1.76493196591198e-07,4.2146848510894035e-08,1,1,1
168,2.2594758625895477e-07,1.332800374925012e-07,1,1,1
169,1.5717538500802677e-07,9.185692672385244e-08,1,1,1
170,3.522236056840279e-08,1.2287812309317777e-07,1,1,1
171,6.05813067530118e-08,1.9542689693874154e-07,1,1,1
172,3.7694010342059753e-08,5.960464477539064e-08,1,1,1
173,3.2966019183013046e-07,5.960464477539064e-08,1,1,1
174,1.1037852386247239e-07,2.827296549232355e-07,1,1,1
175,4.552103553791225e-08,1.6186804311275822e-07,1,1,1
176,9.80210356705196e-08,1.7504900879369298e-07,1,1,1
177,6.394961331448124e-08,7.598131170262078e-08,1,1,1
178,5.287383655871162e-08,9.884312124119404e-08,1,1,1
179,3.3892762873761186e-08,8.940696716308596e-08,1,1,1
180,1.6140422404544843e-07,6.664001874625058e-08,1,1,1
181,2.875121646346569e-08,6.664001874625058e-08,1,1,1
182,2.1565597031905825e-08,7.300048299977716e-08,1,1,1
183,1.3604519992452675e-07,1.7120130796843874e-07,1,1,1
184,2.7490322812367188e-08,7.300048299977716e-08,1,1,1
185,9.627752053887314e-08,2.3560804576936265e-07,1,1,1
186,1.833212240641033e-08,1.659323085197815e-07,1,1,1
187,7.234180343596477e-08,2.9802322387695312e-08,1,1,1
188,8.525679833957006e-08,2.0431442857983876e-07,1,1,1
189,1.1010214364661467e-07,6.664001874625058e-08,1,1,1
190,9.59585264627275e-08,2.448510635667298e-07,1,1,1
191,5.4410089364944556e-08,9.185692672385244e-08,1,1,1
192,3.865967163926429e-08,1.9082797281243975e-07,1,1,1
193,1.6071365970478255e-07,1.490116119384767e-07,1,1,1
194,5.6350945046191994e-08,8.161702118890975e-08,1,1,1
195,8.922330083406049e-08,1.8848643661548996e-07,1,1,1
196,1.0910046994741117e-07,5.16191365590357e-08,1,1,1
197,2.641477288367266e-07,5.960464477539064e-08,1,1,1
198,4.5601105662284343e-07,9.884312124119404e-08,1,1,1
199,6.942113172336309e-08,8.940696716308596e-08,1,1,1
200,9.34921773359087e-08,8.940696716308596e-08,1,1,1
201,6.221279030307901e-08,8.429369702178808e-08,1,1,1
202,1.4954838725858408e-07,1.0106459234841571e-07,1,1,1
203,8.568305082512886e-08,8.429369702178808e-08,1,1,1
204,2.3756228191061363e-07,1.264405455326822e-07,1,1,1
205,4.354228715432002e-08,1.332800374925012e-07,1,1,1
206,7.43643442569484e-08,1.1733186057227575e-07,1,1,1
207,5.837718337384166e-08,1.3160349229466696e-07,1,1,1
208,3.3318647064660965e-08,1.9314112360500902e-07,1,1,1
209,1.1017764157044915e-07,1.8611544365878127e-07,1,1,1
210,7.514907961178306e-08,1.2467205919833125e-07,1,1,1
211,8.558117262711476e-08,1.2287812309317777e-07,1,1,1
212,4.4640637210228204e-07,1.5196262340524166e-07,1,1,1
213,2.5127638339260027e-07,6.322027276634106e-08,1,1,1
214,7.828123618576526e-08,1.0950072449966577e-07,1,1,1
215,4.0720544915544266e-08,1.9082797281243975e-07,1,1,1
216,4.4327462918080626e-07,9.424321830774487e-08,1,1,1
217,1.7674205324417322e-07,1.2105760581248948e-07,1,1,1
218,5.754173897121567e-08,8.161702118890975e-08,1,1,1
219,1.0459473474707416e-07,6.989264130329237e-08,1,1,1
220,1.1935586166159343e-07,2.45756246186356e-07,1,1,1
221,4.5681127596719665e-08,5.960464477539064e-08,1,1,1
222,3.7275113281496194e-08,7.598131170262078e-08,1,1,1
223,1.224030823457355e-07,1.3818768405162858e-07,1,1,1
224,2.091863035847315e-08,1.1920928955078133e-07,1,1,1
225,3.566967131134628e-08,1.5196262340524166e-07,1,1,1
226,8.922638198597019e-08,1.3978528260658483e-07,1,1,1
227,4.4772456020556543e-07,1.534168443230839e-07,1,1,1
228,3.9114393019387186e-08,8.940696716308596e-08,1,1,1
229,4.1026117206419984e-07,1.1151007970493862e-07,1,1,1
230,2.8693985073247575e-08,1.4136482746161737e-07,1,1,1
231,2.1705430983473772e-07,1.0950072449966577e-07,1,1,1
232,4.242905937926824e-07,4.712160915387242e-08,1,1,1
233,7.652898373577473e-08,1.1542389828584848e-07,1,1,1
234,9.104014423846629e-08,1.490116119384767e-07,1,1,1
235,1.51131285615416e-07,9.424321830774487e-08,1,1,1
236,1.1472802950359848e-07,1.1542389828584848e-07,1,1,1
237,5.447219586241753e-08,1.534168443230839e-07,1,1,1
238,8.330756209393801e-08,2.6987150723151696e-07,1,1,1
239,1.8082209369942107e-07,1.444721179430584e-07,1,1,1
240,9.05981283854256e-08,9.884312124119404e-08,1,1,1
241,9.002870131108269e-08,5.16191365590357e-08,1,1,1
242,1.0172291424706667e-07,1.2990531157078375e-07,1,1,1
243,1.0881696959516202e-07,4.2146848510894035e-08,1,1,1
244,8.312975743699071e-08,1.3160349229466696e-07,1,1,1
245,8.638423704886e-08,7.598131170262078e-08,1,1,1
246,8.128708310499122e-08,1.1542389828584848e-07,1,1,1
247,1.2080245294619422e-07,1.0536712127723512e-07,1,1,1
248,4.839526093187962e-08,9.884312124119404e-08,1,1,1
249,9.440863484502088e-08,1.490116119384767e-07,1,1,1
250,4.6284456101985056e-08,1.0745380149674388e-07,1,1,1
251,6.544289795168431e-08,1.460009659995544e-07,1,1,1
252,2.147077655857725e-08,1.0950072449966577e-07,1,1,1
253,8.389669868989187e-08,1.1542389828584848e-07,1,1,1
254,7.706305853154028e-08,1.6049041769309372e-07,1,1,1
255,6.496695361804019e-08,1.1920928955078133e-07,1,1,1
256,7.918826613655905e-08,1.1733186057227575e-07,1,1,1
257,7.380399055699503e-08,6.322027276634106e-08,1,1,1
258,5.140555018145252e-08,1.5196262340524166e-07,1,1,1
259,7.697305437987394e-08,1.1151007970493862e-07,1,1,1
260,3.626011877054409e-08,3.6500241499888574e-08,1,1,1
261,4.365078517622061e-08,1.1920928955078133e-07,1,1,1
262,2.2805682103207617e-08,8.940696716308596e-08,1,1,1
263,9.823442192093646e-08,1.576990670600291e-07,1,1,1
264,6.8219329987241e-08,1.429269171748377e-07,1,1,1
265,6.455868131978834e-08,5.16191365590357e-08,1,1,1
266,4.702419875948929e-08,1.490116119384767e-07,1,1,1
267,7.966352608032343e-08,1.332800374925012e-07,1,1,1
268,7.363472175863671e-08,7.300048299977716e-08,1,1,1
269,4.110124806407986e-08,1.0950072449966577e-07,1,1,1
270,6.480907698645038e-08,8.161702118890975e-08,1,1,1
271,5.223011054426993e-08,1.264405455326822e-07,1,1,1
272,6.564218398250937e-08,1.0745380149674388e-07,1,1,1
273,1.646783181303126e-07,1.2818463544611084e-07,1,1,1
274,4.4337569505937684e-08,1.3657139822709094e-07,1,1,1
275,5.444069414230638e-08,8.940696716308596e-08,1,1,1
276,5.625760762057369e-08,1.460009659995544e-07,1,1,1
277,3.054712224145931e-08,1.9198803196437874e-07,1,1,1
278,4.5216848489123693e-08,1.332800374925012e-07,1,1,1
279,9.952495000202548e-08,1.9542689693874154e-07,1,1,1
280,5.192380429040405e-08,2.9124051758188207e-07,1,1,1
281,8.282433518124367e-08,1.3657139822709094e-07,1,1,1
282,1.1478870429278432e-07,1.0745380149674388e-07,1,1,1
283,5.272573410680467e-08,1.8966081829902343e-07,1,1,1
284,5.744089382284083e-08,1.5628469708117136e-07,1,1,1
285,1.2497249607089733e-07,1.3657139822709094e-07,1,1,1
286,6.431846545778334e-08,1.2105760581248948e-07,1,1,1
287,8.091555379145545e-08,4.2146848510894035e-08,1,1,1
288,5.907906754512759e-08,4.2146848510894035e-08,1,1,1
289,8.900341688616623e-08,1.4136482746161737e-07,1,1,1
290,5.371043837536057e-08,1.7249341164216756e-07,1,1,1
291,9.211961845938035e-08,1.3978528260658483e-07,1,1,1
292,4.215703004226185e-08,1.2990531157078375e-07,1,1,1
293,4.399223399148647e-08,9.65705618025044e-08,1,1,1
294,6.48882516498746e-09,9.185692672385244e-08,1,1,1
295,3.120856055615929e-08,9.884312124119404e-08,1,1,1
296,3.49786540398857e-08,9.884312124119404e-08,1,1,1
297,6.233380330621589e-08,2.1283115233608674e-07,1,1,1
298,3.79242021275393e-08,1.429269171748377e-07,1,1,1
299,3.5358712996630156e-08,9.424321830774487e-08,1,1,1
300,1.1189180849911264e-07,1.7377590819732272e-07,1,1,1
301,2.2037243144911176e-08,2.9802322387695312e-08,1,1,1
302,7.6835039369489e-08,1.2818463544611084e-07,1,1,1
303,3.4580054552554406e-08,7.598131170262078e-08,1,1,1
304,8.584751440275191e-08,9.185692672385244e-08,1,1,1
305,5.746834289211275e-08,6.664001874625058e-08,1,1,1
306,5.975652026226394e-08,1.9655981597711058e-07,1,1,1
307,6.603024130601596e-08,1.0106459234841571e-07,1,1,1
308,5.2767900913817254e-08,1.0536712127723512e-07,1,1,1
309,4.218744618441747e-08,8.429369702178808e-08,1,1,1
310,3.1361813847053716e-08,1.3978528260658483e-07,1,1,1
311,4.027339334481477e-08,1.5485740967710726e-07,1,1,1
312,8.385745421546913e-08,8.940696716308596e-08,1,1,1
313,7.502410823332218e-08,1.3818768405162858e-07,1,1,1
314,8.639157823470967e-08,9.185692672385244e-08,1,1,1
315,4.8185275291794614e-08,1.6049041769309372e-07,1,1,1
316,1.0935368084078934e-08,1.0106459234841571e-07,1,1,1
317,5.6385715352520294e-08,1.444721179430584e-07,1,1,1
318,5.425041097009196e-08,8.940696716308596e-08,1,1,1
319,1.2605276394467982e-07,9.884312124119404e-08,1,1,1
320,7.12855645525614e-08,1.2467205919833125e-07,1,1,1
321,4.461115801854608e-08,9.185692672385244e-08,1,1,1
322,9.33949704530057e-08,1.6458870496134868e-07,1,1,1
323,3.910211711231001e-09,1.7249341164216756e-07,1,1,1
324,3.3340473961180445e-08,7.598131170262078e-08,1,1,1
325,5.7837491724508094e-08,5.16191365590357e-08,1,1,1
326,4.7520916121712684e-08,1.2287812309317777e-07,1,1,1
327,9.341248828704159e-08,1.1920928955078133e-07,1,1,1
328,8.25379760720833e-08,1.7120130796843874e-07,1,1,1
329,4.7315507837494096e-07,9.884312124119404e-08,1,1,1
330,5.8114249367149154e-08,1.1348386266624797e-07,1,1,1
331,6.251853585720602e-08,1.7631291696726156e-07,1,1,1
332,3.100409960221902e-08,1.2990531157078375e-07,1,1,1
333,3.0291919033389736e-08,1.3493575361575816e-07,1,1,1
334,6.534410731827304e-08,1.2467205919833125e-07,1,1,1
335,3.260612161605842e-08,5.960464477539064e-08,1,1,1
336,4.604866838448442e-08,1.3657139822709094e-07,1,1,1
337,3.9463910416874114e-08,5.16191365590357e-08,1,1,1
338,8.21311838347988e-08,1.0536712127723512e-07,1,1,1
339,8.198353431029182e-08,1.576990670600291e-07,1,1,1
340,2.3294819151432517e-08,9.65705618025044e-08,1,1,1
341,6.239676774635255e-08,1.7631291696726156e-07,1,1,1
342,5.412499543676093e-08,1.2287812309317777e-07,1,1,1
343,5.331024556044463e-08,2.0647654623614315e-07,1,1,1
344,7.985373931894549e-08,2.2500259981366294e-07,1,1,1
345,5.4203024422263884e-08,2.021291846968317e-07,1,1,1
346,1.1583103076896403e-07,3.6500241499888574e-08,1,1,1
347,1.0778630202242367e-07,1.2990531157078375e-07,1,1,1
348,4.925960345111748e-08,1.788139343261721e-07,1,1,1
349,1.31019042847931e-07,1.6186804311275822e-07,1,1,1
350,7.299727170421039e-08,1.2287812309317777e-07,1,1,1
351,2.581108938283271e-08,4.2146848510894035e-08,1,1,1
352,3.37255238873559e-07,1.9542689693874154e-07,1,1,1
353,9.4176505896066e-08,9.424321830774487e-08,1,1,1
354,2.840172010617989e-07,1.2467205919833125e-07,1,1,1
355,1.1231139641444119e-07,2.1073424255447017e-08,1,1,1
356,4.0401300737784883e-07,5.16191365590357e-08,1,1,1
357,8.042742667835803e-08,1.2818463544611084e-07,1,1,1
358,2.2315456728323906e-07,6.664001874625058e-08,1,1,1
359,3.4537743614693634e-07,5.960464477539064e-08,1,1,1
360,1.3377147939026627e-08,6.664001874625058e-08,1,1,1
361,5.5908859045850396e-08,1.5196262340524166e-07,1,1,1
362,8.009512196368061e-08,1.1920928955078133e-07,1,1,1
363,7.823116983201747e-08,7.300048299977716e-08,1,1,1
364,6.118219889438995e-08,7.598131170262078e-08,1,1,1
365,3.5354366070357343e-07,7.300048299977716e-08,1,1,1
366,1.0597365295434457e-07,6.989264130329237e-08,1,1,1
367,1.3517019927630942e-07,1.4136482746161737e-07,1,1,1
368,7.063038530450337e-08,1.9198803196437874e-07,1,1,1
369,2.4960816073648057e-08,3.6500241499888574e-08,1,1,1
370,8.141888299914914e-08,9.884312124119404e-08,1,1,1
371,7.085872362014885e-08,1.8611544365878127e-07,1,1,1
372,8.255187336687328e-08,1.534168443230839e-07,1,1,1
373,8.685916797224493e-08,1.1920928955078133e-07,1,1,1
374,9.292560356068966e-08,1.659323085197815e-07,1,1,1
375,9.987970237046841e-08,1.576990670600291e-07,1,1,1
376,5.609085137109128e-08,1.1542389828584848e-07,1,1,1
377,6.237531611828215e-08,1.0950072449966577e-07,1,1,1
378,8.726876721211999e-08,1.429269171748377e-07,1,1,1
379,4.7087084938440975e-08,2.448510635667298e-07,1,1,1
380,8.334087133077014e-08,2.9802322387695312e-08,1,1,1
381,9.321538130482741e-08,8.688795409866128e-08,1,1,1
382,9.554450615198672e-08,1.1920928955078133e-07,1,1,1
383,9.179628117970442e-08,8.161702118890975e-08,1,1,1
384,5.771164372341841e-08,2.5981062314156804e-07,1,1,1
385,2.6822994854787252e-08,8.429369702178808e-08,1,1,1
386,5.138614854286553e-08,1.7249341164216756e-07,1,1,1
387,2.726519005791165e-08,1.5628469708117136e-07,1,1,1
388,5.7871939106292054e-08,2.1696418193818725e-07,1,1,1
389,6.541210665887161e-08,1.9428737179048833e-07,1,1,1
390,1.8303400871099748e-08,7.598131170262078e-08,1,1,1
391,7.445323616965827e-08,1.8128044993574107e-07,1,1,1
392,2.539801503599823e-08,9.424321830774487e-08,1,1,1
393,1.0316730538424525e-07,1.1151007970493862e-07,1,1,1
394,5.696733193428905e-08,5.960464477539064e-08,1,1,1
395,7.826819055680915e-08,1.0323827311807144e-07,1,1,1
396,5.1731942946355645e-08,8.940696716308596e-08,1,1,1
397,6.361614204595686e-08,3.6500241499888574e-08,1,1,1
398,4.698189120017662e-08,1.6323404237781964e-07,1,1,1
399,1.0326166505414292e-08,8.940696716308596e-08,1,1,1
400,6.987683219892408e-08,7.598131170262078e-08,1,1,1
401,9.576849636942852e-08,5.16191365590357e-08,1,1,1
402,3.1731890861418466e-08,5.960464477539064e-08,1,1,1
403,7.963891329907308e-08,2.1798519549262258e-07,1,1,1
404,2.0741164597104348e-08,2.0647654623614315e-07,1,1,1
405,3.601121520311356e-08,1.2105760581248948e-07,1,1,1
406,7.328964397441987e-08,5.960464477539064e-08,1,1,1
407,3.0222130325976937e-08,1.788139343261721e-07,1,1,1
408,4.597781311303535e-08,1.9768624248238833e-07,1,1,1
409,2.7841597863503257e-08,2.4027400458748843e-07,1,1,1
410,1.184584180173449e-07,6.664001874625058e-08,1,1,1
411,3.5987825129736574e-08,6.322027276634106e-08,1,1,1
412,1.1363369825168467e-07,2.9802322387695312e-08,1,1,1
413,1.0829211497465235e-07,9.65705618025044e-08,1,1,1
414,7.969008147743186e-08,1.2990531157078375e-07,1,1,1
415,8.208444317158038e-08,9.424321830774487e-08,1,1,1
416,1.7958078072724395e-08,1.788139343261721e-07,1,1,1
417,7.193101302180139e-08,9.185692672385244e-08,1,1,1
418,2.157448462232553e-07,8.688795409866128e-08,1,1,1
419,2.3483961066441322e-07,1.6049041769309372e-07,1,1,1
420,6.484776279346829e-08,1.2467205919833125e-07,1,1,1
421,2.8587105072590777e-08,1.2287812309317777e-07,1,1,1
422,8.632971560361387e-08,1.8005141576520485e-07,1,1,1
423,1.3664601262298662e-08,1.9880628681371146e-07,1,1,1
424,2.8839427758338527e-08,1.264405455326822e-07,1,1,1
425,5.141556584556698e-08,9.884312124119404e-08,1,1,1
426,4.8578849233263254e-08,1.2287812309317777e-07,1,1,1
427,1.0388127411157599e-07,1.8966081829902343e-07,1,1,1
428,8.988625828630689e-08,7.884953353001449e-08,1,1,1
429,7.4480165039733e-08,6.664001874625058e-08,1,1,1
430,4.10359981315627e-08,5.16191365590357e-08,1,1,1
431,2.8056014203717615e-08,9.424321830774487e-08,1,1,1
432,8.609516727504205e-08,5.575503985246929e-08,1,1,1
433,1.3710160003082055e-07,1.1920928955078133e-07,1,1,1
434,1.812290487065362e-08,3.6500241499888574e-08,1,1,1
435,4.1079118439528974e-08,2.0102765505361653e-07,1,1,1
436,5.689971573260423e-08,1.2818463544611084e-07,1,1,1
437,1.1101434621318283e-08,1.4136482746161737e-07,1,1,1
438,4.7651770701506746e-08,8.940696716308596e-08,1,1,1
439,2.75959634946373e-08,1.2818463544611084e-07,1,1,1
440,5.6376656425438456e-08,1.3493575361575816e-07,1,1,1
441,1.4710551984903075e-08,8.940696716308596e-08,1,1,1
442,1.141993241422816e-07,1.6049041769309372e-07,1,1,1
443,7.431130086061168e-08,1.6858739404357632e-07,1,1,1
444,7.835733203780346e-08,1.2990531157078375e-07,1,1,1
445,6.857935394955043e-08,7.300048299977716e-08,1,1,1
446,6.038749168574226e-08,1.6049041769309372e-07,1,1,1
447,3.328300105153032e-08,1.7631291696726156e-07,1,1,1
448,8.012697133376853e-08,1.1151007970493862e-07,1,1,1
449,7.237574361615356e-08,1.460009659995544e-07,1,1,1
